focal_id,A_cum_foreign_ratio,C_cum_foreign_ratio
https://openalex.org/W2014735061,0.6429,0.8889
https://openalex.org/W2014740849,1.0,
https://openalex.org/W2014875175,0.8333,0.6667
https://openalex.org/W2015034090,0.3333,1.0
https://openalex.org/W2015118003,1.0,1.0
https://openalex.org/W2015212363,0.6562,0.7
https://openalex.org/W2015378805,1.0,1.0
https://openalex.org/W2015387392,1.0,1.0
https://openalex.org/W2015397789,0.3333,
https://openalex.org/W2015401777,0.8,0.5
https://openalex.org/W2015605561,0.7143,0.3333
https://openalex.org/W2015671796,0.25,0.0
https://openalex.org/W2016009309,0.3333,0.0
https://openalex.org/W2016082474,0.5,
https://openalex.org/W2016086667,0.0,
https://openalex.org/W2016257220,0.0,
https://openalex.org/W2016331227,0.8571,1.0
https://openalex.org/W2016423774,0.5,0.5
https://openalex.org/W2016467090,1.0,1.0
https://openalex.org/W2016655458,0.6,1.0
https://openalex.org/W2016656813,0.3158,0.3
https://openalex.org/W2016669714,0.8889,0.5
https://openalex.org/W2016679002,0.75,1.0
https://openalex.org/W2016734301,0.25,
https://openalex.org/W2016936880,0.25,0.0
https://openalex.org/W2017093274,1.0,
https://openalex.org/W2017148655,1.0,
https://openalex.org/W2017327122,1.0,
https://openalex.org/W2017407017,0.5,
https://openalex.org/W2017651112,0.24,0.125
https://openalex.org/W2017762212,0.5,1.0
https://openalex.org/W2017911662,0.8,1.0
https://openalex.org/W2018199537,0.3333,0.0
https://openalex.org/W2018227130,1.0,
https://openalex.org/W2018284099,0.0,
https://openalex.org/W2018365243,0.75,1.0
https://openalex.org/W2018420419,1.0,1.0
https://openalex.org/W2018439330,1.0,0.0
https://openalex.org/W2018460912,0.6667,
https://openalex.org/W2018487459,0.5714,1.0
https://openalex.org/W2018594573,1.0,1.0
https://openalex.org/W2018698880,0.5,
https://openalex.org/W2018745152,1.0,
https://openalex.org/W2018794055,0.5,1.0
https://openalex.org/W2018833705,0.7803,0.7105
https://openalex.org/W2018856049,1.0,1.0
https://openalex.org/W2018880857,0.3333,
https://openalex.org/W2018954995,0.6667,0.5
https://openalex.org/W2019113861,1.0,0.5
https://openalex.org/W2019161028,0.0,
https://openalex.org/W2019177762,1.0,1.0
https://openalex.org/W2019442194,0.6667,1.0
https://openalex.org/W2019663063,1.0,0.0
https://openalex.org/W2019814512,0.6667,0.0
https://openalex.org/W2020252802,0.7143,0.0
https://openalex.org/W2020265334,0.5,1.0
https://openalex.org/W2020280785,0.7,0.5
https://openalex.org/W2020284875,0.75,0.5
https://openalex.org/W2020319661,0.25,
https://openalex.org/W2020378451,0.1667,0.0
https://openalex.org/W2020400312,0.8,0.0
